bookingId,userId,userEmail,showtimeId,movieTitle,theaterName,seatCount,totalPrice,bookingTime,status
5975,3065,coxmaria@example.com,239,Site,"Brown, Armstrong and Johnson Cinemas",6,58.08,2026-07-23,CONFIRMED
5976,997,djohnson@example.net,789,Result discuss standard,Grant-Diaz Cinemas,6,89.76,2026-06-24,CONFIRMED
5977,888,waterskyle@example.org,1670,Artist stop,Bird-Trujillo Cinemas,5,78.2,2026-06-19,CONFIRMED
5978,3231,tranangela@example.net,578,Alone American,Matthews PLC Cinemas,2,38.54,2026-07-12,CONFIRMED
5979,2926,wrightcynthia@example.org,1920,Laugh most court,Welch-Hogan Cinemas,4,76.64,2026-06-27,CONFIRMED
5980,2379,dominique09@example.com,160,On,"Medina, Green and Rivera Cinemas",1,24.57,2026-07-23,CONFIRMED
5981,2643,smithcourtney@example.com,880,Head effect friend,Moore Group Cinemas,1,12.22,2026-07-23,CONFIRMED
5982,509,jasonwebb@example.net,951,How rest,"Larson, Daniels and James Cinemas",4,79.8,2026-07-15,CONFIRMED
5983,3422,hmoreno@example.net,1496,Information war letter,"Carroll, Choi and Collier Cinemas",6,73.8,2026-07-23,CONFIRMED
5984,1970,gjohnson@example.org,38,Officer skin quality,Landry-Hill Cinemas,6,55.86,2026-07-08,CONFIRMED
5985,2310,anthony55@example.net,307,Behavior cultural,Maldonado-Becker Cinemas,2,21.52,2026-07-23,CONFIRMED
5986,773,alyssaparsons@example.com,317,Music guess,"Larson, Daniels and James Cinemas",2,39.6,2026-07-23,CANCELLED
5987,2787,schroedercatherine@example.net,613,Member necessary agency,Reese Group Cinemas,2,20.94,2026-07-23,CONFIRMED
5988,3181,melissa83@example.com,803,Hair remember,"Wallace, Perkins and Johnson Cinemas",3,36.33,2026-06-22,CONFIRMED
5989,245,samuel83@example.com,726,Seem summer final production,White-Reese Cinemas,1,9.17,2026-07-21,CANCELLED
5990,3364,walltracy@example.org,1812,Leg,Wagner and Sons Cinemas,6,76.74,2026-07-23,CANCELLED
5991,2754,warnermichael@example.net,1700,Song to foreign,Buchanan LLC Cinemas,2,25.82,2026-07-23,CANCELLED
5992,1173,jstanton@example.org,1015,Article among,Landry-Hill Cinemas,1,18.88,2026-07-23,CONFIRMED
5993,147,rlutz@example.com,831,Page,"Jones, Sanchez and Thomas Cinemas",2,23.94,2026-07-20,CONFIRMED
5994,2225,ndiaz@example.net,1195,Media worry grow,Whitehead-Hernandez Cinemas,1,12.52,2026-07-23,CONFIRMED
5995,4741,michaelsellers@example.org,1518,Dark drive,"Newman, Carter and Brown Cinemas",4,59.72,2026-07-23,CONFIRMED
5996,1349,monicawood@example.org,841,Many four end,"Perez, Hoffman and Tucker Cinemas",4,63.24,2026-06-19,CANCELLED
5997,2116,melissacastro@example.net,960,Beat sign,Carlson-Cruz Cinemas,2,25.7,2026-06-26,CONFIRMED
5998,2299,johnmendez@example.com,702,Investment someone that,Walker-Jones Cinemas,2,27.24,2026-07-23,CANCELLED
5999,4384,whitneyjennifer@example.com,1620,Example evening campaign,"Carpenter, Morrow and Smith Cinemas",5,50.6,2026-07-21,CONFIRMED
6000,1675,yangjennifer@example.com,890,Run all support,"Henderson, Alexander and Galvan Cinemas",2,47.62,2026-07-23,CONFIRMED
6001,2500,padkins@example.org,754,Later,Johnson-Alvarez Cinemas,1,11.7,2026-07-23,CONFIRMED
6002,517,chaselisa@example.org,1324,Join threat most,"Bray, Nicholson and Walker Cinemas",4,87.04,2026-07-02,CANCELLED
6003,2735,jasmine85@example.com,422,Half,Reilly-Gibson Cinemas,2,21.34,2026-07-11,CONFIRMED
6004,2632,mejiatimothy@example.org,1307,Ball great,"Thomas, White and Jensen Cinemas",2,25.5,2026-07-23,CONFIRMED
6005,827,cruzcaitlin@example.com,326,Surface west,Lee-Weeks Cinemas,6,132.42,2026-07-06,CONFIRMED
6006,2833,cindy54@example.net,350,His same,Salazar-Brown Cinemas,4,66.56,2026-07-23,CONFIRMED
6007,1058,william67@example.com,48,Hospital attorney computer,"Patterson, Camacho and White Cinemas",6,147.42,2026-07-23,CANCELLED
6008,1708,ernestwright@example.net,534,Evidence clearly,Jones-Taylor Cinemas,5,76.65,2026-07-06,CANCELLED
6009,1501,maria53@example.net,1126,Goal beat,Smith-Gomez Cinemas,4,97.84,2026-07-18,CONFIRMED
6010,4707,xwilliams@example.com,1720,Player,Wagner-Hernandez Cinemas,5,124.3,2026-07-22,CANCELLED
6011,4958,carrollmegan@example.com,1267,Hit adult example,Whitney-Flores Cinemas,4,49.56,2026-07-23,CONFIRMED
6012,4088,dhiggins@example.org,1041,Star clearly,Joseph Inc Cinemas,3,66.72,2026-07-08,CONFIRMED
6013,424,sanchezbrad@example.com,55,Feel present,Ortiz Ltd Cinemas,3,42.9,2026-06-29,CANCELLED
6014,1986,elizabeth56@example.org,968,Election lawyer successful,Whitehead-Hernandez Cinemas,6,75.3,2026-06-26,CONFIRMED
6015,1827,igraham@example.org,1568,Enough best,"Marshall, Murray and Miller Cinemas",2,46.02,2026-07-23,CANCELLED
6016,5000,wuvalerie@example.com,1637,Truth explain,"Munoz, Krueger and Solomon Cinemas",1,20.87,2026-06-29,CONFIRMED
6017,675,vparks@example.org,254,Whose campaign help,Turner Inc Cinemas,3,37.53,2026-07-23,CONFIRMED
6018,4312,yramsey@example.org,1709,Office discussion,Hudson-Sparks Cinemas,4,58.56,2026-07-23,CANCELLED
6019,2215,angela87@example.org,1489,Letter tough site,Williams-Harmon Cinemas,3,37.2,2026-07-23,CONFIRMED
6020,101,mikemiles@example.net,1364,Put free,Wilson-Williams Cinemas,3,72.48,2026-07-23,CONFIRMED
6021,2131,jpadilla@example.net,919,Admit impact beat each,Roberts Group Cinemas,6,117.36,2026-06-16,CONFIRMED
6022,2890,youngsarah@example.com,348,Next leader finally,Moran PLC Cinemas,6,75.18,2026-07-12,CANCELLED
6023,4838,uthompson@example.com,1021,How even,"Bell, Peterson and Price Cinemas",6,75.48,2026-07-06,CANCELLED
6024,3141,hdoyle@example.com,181,Interest physical,Gonzalez-Mccarthy Cinemas,4,34.2,2026-07-23,CONFIRMED
6025,7,njohnson@example.net,82,Wife reflect nearly service,Hill-Guerra Cinemas,6,140.7,2026-06-28,CONFIRMED
6026,3353,melissamoore@example.org,215,Movement involve,"Jackson, Andersen and Bowen Cinemas",4,55.08,2026-06-25,CONFIRMED
6027,283,pdixon@example.org,1389,Think find,"Gonzalez, Santos and Gardner Cinemas",3,70.68,2026-07-23,CONFIRMED
6028,1676,alvin91@example.com,1359,Space type eye,Chang Ltd Cinemas,5,96.15,2026-07-23,CONFIRMED
6029,1495,rodriguezjohn@example.com,1541,Analysis live daughter,Fuller Ltd Cinemas,4,49.76,2026-06-26,CANCELLED
6030,4814,tiffanymoore@example.com,616,Thank purpose appear,Jackson-Cooper Cinemas,2,34.88,2026-07-23,CONFIRMED
6031,3656,clarkchad@example.com,602,Throw teacher,"Jordan, Swanson and Franklin Cinemas",5,92.0,2026-07-23,CONFIRMED
6032,2714,richardwilliams@example.net,860,Win in,Hunter-Estrada Cinemas,3,28.32,2026-07-23,CONFIRMED
6033,340,ucarlson@example.com,490,Want team,Evans Ltd Cinemas,1,12.22,2026-07-23,CONFIRMED
6034,1177,ryan42@example.com,376,Hard debate type,Reyes Inc Cinemas,4,32.76,2026-07-12,CONFIRMED
6035,604,foleyjennifer@example.org,1244,Push price should,Anderson-Silva Cinemas,3,25.38,2026-07-16,CONFIRMED
6036,3164,vtodd@example.net,90,Research once medical,"Kennedy, Cohen and Pennington Cinemas",5,92.6,2026-07-23,CANCELLED
6037,2140,usawyer@example.net,356,Nor rule,"Cain, Contreras and Jackson Cinemas",3,53.16,2026-07-02,CONFIRMED
6038,2585,adam03@example.com,1355,Table mission forward,"Howard, Townsend and Hayes Cinemas",5,97.3,2026-07-23,CONFIRMED
6039,4453,kristinlucas@example.net,811,Reflect air ask,Jones-Barnes Cinemas,5,85.15,2026-07-23,CONFIRMED
6040,2182,ifreeman@example.net,667,Power list our,Flores Ltd Cinemas,2,40.72,2026-07-23,CONFIRMED
6041,594,fflowers@example.com,1724,When news my,"Jones, Abbott and Pope Cinemas",5,96.5,2026-06-25,CONFIRMED
6042,2304,roger90@example.com,869,Though meeting,Robinson-Johnson Cinemas,2,37.46,2026-07-11,CONFIRMED
6043,363,barbarawelch@example.com,900,Usually onto adult mean,Clark-Rivera Cinemas,6,130.8,2026-07-04,CONFIRMED
6044,3410,cphelps@example.net,1059,Service spring,Morrison-Simmons Cinemas,1,16.62,2026-07-23,CONFIRMED
6045,545,bsloan@example.net,202,Miss international become,Hoffman PLC Cinemas,6,62.46,2026-07-23,CONFIRMED
6046,1176,johngarrison@example.org,580,Cell true,"Black, Collins and Powell Cinemas",5,64.35,2026-07-10,CONFIRMED
6047,932,stephenwright@example.org,194,Of him draw,"Herrera, Jensen and Ramirez Cinemas",3,44.49,2026-07-23,CANCELLED
6048,384,elizabeth39@example.net,1157,Within,Martinez and Sons Cinemas,2,23.34,2026-07-17,CONFIRMED
6049,41,stevensmichael@example.org,1155,Machine seven candidate,Jones-Contreras Cinemas,6,59.22,2026-06-18,CONFIRMED
6050,1121,chad76@example.com,969,Loss dark act,"Vasquez, Sanchez and Green Cinemas",3,56.31,2026-07-16,CONFIRMED
6051,1609,mary19@example.org,1732,Difference research,Soto and Sons Cinemas,1,10.33,2026-07-23,CANCELLED
6052,1792,gschultz@example.com,420,Picture popular,"Taylor, Morales and Fuller Cinemas",2,35.32,2026-07-23,CONFIRMED
6053,934,wsmith@example.com,590,Will close crime,"Baker, May and Hughes Cinemas",5,98.1,2026-06-20,CONFIRMED
6054,2141,dunntiffany@example.com,1642,Read shoulder,"Henson, Jones and Sanders Cinemas",3,25.08,2026-07-23,CANCELLED
6055,142,dvega@example.org,139,Name also,Shaffer-Yates Cinemas,5,40.9,2026-07-23,CANCELLED
6056,4079,munozerik@example.org,1027,Significant impact,Haynes-Moss Cinemas,1,20.7,2026-07-23,CONFIRMED
6057,3943,perrylisa@example.net,1140,Bad opportunity week,Buchanan LLC Cinemas,3,30.51,2026-06-26,CONFIRMED
6058,1934,travis56@example.net,1877,Officer same,Jones-Contreras Cinemas,3,56.31,2026-06-25,CONFIRMED
6059,1398,jonathanjones@example.com,35,Its hour treatment themselves,"Cook, Jones and Jones Cinemas",1,24.84,2026-07-13,CONFIRMED
6060,55,sandraheath@example.net,551,Measure above she east,Nunez LLC Cinemas,4,42.76,2026-06-22,CONFIRMED
6061,4999,tiffany48@example.net,1399,Agreement every,"Martin, Jordan and Edwards Cinemas",2,31.06,2026-06-15,CONFIRMED
6062,3456,melissastephens@example.org,1599,Seven notice,"Herrera, Jensen and Ramirez Cinemas",1,9.97,2026-07-23,CONFIRMED
6063,3630,gregory04@example.com,69,Able quickly,"Patterson, Mosley and Michael Cinemas",5,59.0,2026-07-14,CONFIRMED
6064,2972,michaelramirez@example.net,1489,Letter tough site,Williams-Harmon Cinemas,3,37.2,2026-07-23,CONFIRMED
6065,1947,kevinhall@example.net,1834,North structure,Harrell-Hebert Cinemas,3,52.98,2026-06-30,CONFIRMED
6066,2963,martinezrobert@example.net,74,Home magazine,Brown-Ross Cinemas,5,108.9,2026-07-23,CONFIRMED
6067,1349,monicawood@example.org,1224,Else coach,Ochoa-Adams Cinemas,1,11.92,2026-06-17,CONFIRMED
6068,932,stephenwright@example.org,1156,Sound itself,Bell PLC Cinemas,6,67.74,2026-07-18,CONFIRMED
6069,4744,cannonvictoria@example.net,1956,Decade there,"Evans, David and Hendrix Cinemas",2,41.98,2026-07-23,CONFIRMED
6070,3738,james87@example.org,6,Heavy board,Davenport-Reynolds Cinemas,6,59.52,2026-06-29,CONFIRMED
6071,3722,noahpierce@example.com,1657,Town direction,"Walton, Anderson and Cook Cinemas",1,20.03,2026-07-23,CANCELLED
6072,3949,olsenvalerie@example.net,35,Its hour treatment themselves,"Cook, Jones and Jones Cinemas",1,24.84,2026-07-15,CONFIRMED
6073,1678,melissa54@example.com,467,Fight wall why,Wright-Davis Cinemas,3,55.5,2026-07-23,CONFIRMED
6074,3625,josephward@example.com,1891,Voice themselves most,Harper-Johnson Cinemas,3,56.61,2026-07-23,CONFIRMED
6075,3616,elizabeth41@example.net,141,Offer and,"Hall, Jackson and Johnson Cinemas",1,20.93,2026-07-07,CONFIRMED
6076,3392,pharris@example.org,312,Writer probably,Simon and Sons Cinemas,5,61.1,2026-07-23,CANCELLED
6077,4372,davistiffany@example.org,331,Job prepare either suffer,Joseph Inc Cinemas,1,22.22,2026-06-19,CONFIRMED
6078,4473,lburnett@example.net,438,Paper fight,Bush-Ayala Cinemas,6,95.28,2026-06-22,CONFIRMED
6079,493,kimberly66@example.com,825,Minute plan,Wright-Davis Cinemas,6,108.42,2026-06-22,CONFIRMED
6080,253,fernandezmathew@example.com,189,Lot public,"Medina, Green and Rivera Cinemas",4,78.76,2026-07-23,CONFIRMED
6081,1876,vanessamartinez@example.net,1862,Six writer great able,"Barnes, Preston and Schultz Cinemas",1,20.78,2026-07-23,CANCELLED
6082,1011,derek94@example.com,1162,Amount hour level,Adams PLC Cinemas,2,41.1,2026-07-23,CONFIRMED
6083,393,ppatel@example.com,419,Reveal service ability,Zuniga Group Cinemas,5,56.4,2026-07-08,CANCELLED
6084,4812,stephanie59@example.com,1688,Notice throughout need,Fernandez Inc Cinemas,2,45.4,2026-06-25,CONFIRMED
6085,119,hernandezmatthew@example.com,1120,Senior suggest light four,"Santiago, Smith and Cannon Cinemas",6,88.68,2026-07-06,CANCELLED
6086,1447,wquinn@example.net,380,Research general medical,"Vasquez, Sanchez and Green Cinemas",3,55.32,2026-07-23,CONFIRMED
6087,347,simpsonalyssa@example.com,190,Choose power customer,Burns-Nguyen Cinemas,6,115.38,2026-07-22,CANCELLED
6088,4671,stevenking@example.org,1376,Budget interview,"Bauer, Frazier and Sellers Cinemas",2,40.2,2026-06-20,CONFIRMED
6089,851,nicole01@example.org,608,Watch real,Dickson-Park Cinemas,1,8.17,2026-07-23,CONFIRMED
6090,3741,arthur70@example.com,1184,Need door draw,"Henson, Jones and Sanders Cinemas",5,55.0,2026-07-07,CONFIRMED
6091,4860,tcruz@example.com,1657,Town direction,"Walton, Anderson and Cook Cinemas",5,100.15,2026-07-23,CONFIRMED
6092,984,gregorybrock@example.org,150,Agree type,Martinez Ltd Cinemas,5,42.35,2026-07-23,CONFIRMED
6093,3682,williamsdavid@example.org,340,Summer wish,"Howard, Brennan and Moore Cinemas",5,80.55,2026-07-23,CONFIRMED
6094,2385,vreilly@example.net,498,Specific single already accept,"French, Phelps and Berry Cinemas",3,64.53,2026-07-23,CANCELLED
6095,1402,angelaespinoza@example.org,394,Pattern enter fact,Hoffman PLC Cinemas,2,35.72,2026-07-10,CONFIRMED
6096,3992,qwashington@example.com,651,Coach buy owner,"Perry, May and Liu Cinemas",5,90.2,2026-06-12,CONFIRMED
6097,3996,stephen52@example.com,1854,Market break different,"Marshall, Murray and Miller Cinemas",2,41.96,2026-07-23,CONFIRMED
6098,453,gblair@example.com,1350,Along rule,Carney Group Cinemas,4,52.2,2026-06-30,CONFIRMED
6099,1791,scott40@example.com,398,Well down produce bag,Vega-Lawrence Cinemas,3,71.91,2026-06-28,CONFIRMED
6100,4127,victoria46@example.net,624,According,Ochoa-Adams Cinemas,1,10.63,2026-07-23,CONFIRMED
6101,434,gclark@example.org,1892,Future,"Patterson, Camacho and White Cinemas",1,10.98,2026-07-23,CONFIRMED
6102,778,jvega@example.com,169,None head,Reese Group Cinemas,2,27.6,2026-07-14,CONFIRMED
6103,159,amanda86@example.org,1338,About book partner,"Levy, Franco and Hoffman Cinemas",2,26.96,2026-06-20,CONFIRMED
6104,3152,twagner@example.com,493,Father wife,Smith-Gomez Cinemas,6,121.56,2026-06-30,CONFIRMED
6105,3961,williamskelly@example.org,714,Like moment,Scott-Miller Cinemas,6,142.32,2026-07-08,CONFIRMED
6106,2231,mirandaclarke@example.com,1409,Where,"Nichols, Glover and Knox Cinemas",4,84.44,2026-07-09,CANCELLED
6107,526,eadams@example.org,1458,Sure voice on,Gibson-Thomas Cinemas,6,107.1,2026-07-18,CONFIRMED
6108,3263,donald07@example.net,890,Run all support,"Henderson, Alexander and Galvan Cinemas",3,71.43,2026-07-23,CONFIRMED
6109,3214,maria79@example.org,1565,Site yeah,"Baker, May and Hughes Cinemas",2,40.6,2026-07-21,CONFIRMED
6110,1152,shawn29@example.net,1825,Owner office,"Miranda, Wheeler and Avila Cinemas",6,56.22,2026-06-30,CONFIRMED
6111,3348,rsanchez@example.net,1412,Character lay where bill,Mcdonald-Taylor Cinemas,1,23.12,2026-07-23,CONFIRMED
6112,162,agalvan@example.com,1865,On public answer measure,Martin and Sons Cinemas,3,36.15,2026-06-30,CONFIRMED
6113,753,christopherbrown@example.org,1978,College together size mother,"Burns, Barker and Horton Cinemas",1,23.57,2026-07-02,CONFIRMED
6114,2658,william30@example.org,1090,Appear close goal,Hansen-Schneider Cinemas,4,94.04,2026-07-17,CONFIRMED
6115,1359,rachel22@example.org,1754,Hit trouble,Rodriguez Group Cinemas,6,83.46,2026-07-23,CONFIRMED
6116,299,znolan@example.net,1543,Project real out his,Barnett PLC Cinemas,6,79.38,2026-07-23,CONFIRMED
6117,839,isabella81@example.net,1447,Describe apply up,Fleming Ltd Cinemas,1,9.68,2026-07-21,CONFIRMED
6118,4355,fjensen@example.net,1560,Wife cost language,"Greene, Rogers and Haley Cinemas",3,45.81,2026-07-23,CONFIRMED
6119,304,jonesterri@example.com,1048,Describe also sea,"Lloyd, Walker and Brock Cinemas",6,80.28,2026-07-23,CANCELLED
6120,4146,craig99@example.com,1226,Sign build,James Ltd Cinemas,4,61.28,2026-07-23,CONFIRMED
6121,4500,parkschristopher@example.org,189,Lot public,"Medina, Green and Rivera Cinemas",2,39.38,2026-07-23,CANCELLED
6122,168,natalie54@example.org,92,Mr same between,Wallace-Berry Cinemas,5,95.8,2026-07-23,CONFIRMED
6123,761,jesse81@example.org,769,Social wall over,French Inc Cinemas,3,27.99,2026-07-07,CONFIRMED
6124,728,dianaramirez@example.net,795,President economy,Horne Inc Cinemas,2,17.2,2026-07-23,CONFIRMED
6125,3128,boonewilliam@example.com,367,Bar eight,Williams-Smith Cinemas,3,52.53,2026-07-07,CONFIRMED
6126,2448,stevenbarnett@example.com,1262,Production open,Johnson Inc Cinemas,2,19.08,2026-06-25,CONFIRMED
6127,791,timothyrodriguez@example.org,1163,Picture easy trip,Rodriguez-Hernandez Cinemas,6,99.96,2026-07-23,CONFIRMED
6128,316,sheilabarnes@example.org,337,Oil south different,"Ray, Cunningham and Levine Cinemas",1,16.91,2026-07-09,CONFIRMED
6129,507,omahoney@example.org,1947,Author something,Peterson PLC Cinemas,3,24.45,2026-07-23,CONFIRMED
6130,4137,jamesandrade@example.org,1978,College together size mother,"Burns, Barker and Horton Cinemas",4,94.28,2026-07-05,CONFIRMED
6131,3105,joanwright@example.org,1964,Participant better world,"Mooney, Conley and Fox Cinemas",1,17.58,2026-06-27,CONFIRMED
6132,2434,brownlauren@example.org,1534,Despite audience,Shaw-Barnes Cinemas,6,94.26,2026-07-23,CONFIRMED
6133,3612,tammy78@example.net,1438,Whom suffer economy,Riley PLC Cinemas,5,41.95,2026-07-23,CONFIRMED
6134,1342,ashleymedina@example.net,101,Unit law,Morgan-Ortega Cinemas,6,123.6,2026-06-22,CONFIRMED
6135,1345,dakota83@example.net,338,Later floor,Wyatt Ltd Cinemas,2,28.9,2026-07-20,CONFIRMED
6136,615,kennethboyd@example.com,679,Last might sometimes,Clarke-Ramirez Cinemas,2,23.9,2026-07-07,CONFIRMED
6137,2882,kimberlystevens@example.net,1412,Character lay where bill,Mcdonald-Taylor Cinemas,1,23.12,2026-07-23,CONFIRMED
6138,2672,michelleburton@example.com,552,Participant compare,"Garrison, Ryan and Miller Cinemas",6,69.96,2026-06-16,CONFIRMED
6139,3935,jolson@example.org,862,Write maintain,Hamilton LLC Cinemas,2,22.94,2026-07-10,CONFIRMED
6140,660,nicholasjohnson@example.net,1508,Wonder peace ability,Villa Group Cinemas,6,138.24,2026-07-17,CONFIRMED
6141,4255,patricia62@example.org,189,Lot public,"Medina, Green and Rivera Cinemas",3,59.07,2026-07-23,CONFIRMED
6142,3367,brandon30@example.com,1739,Pick,"Larsen, Hernandez and Ward Cinemas",6,52.38,2026-07-23,CONFIRMED
6143,4639,lisa36@example.org,1713,Method finish,Butler and Sons Cinemas,6,117.78,2026-07-07,CANCELLED
6144,1209,hmoses@example.org,690,Produce end heavy,"Castro, Garcia and Daniels Cinemas",2,33.38,2026-07-12,CONFIRMED
6145,3042,vanessamoore@example.org,1902,Do name environmental,Blevins-Ballard Cinemas,5,48.05,2026-07-23,CONFIRMED
6146,218,sarah17@example.com,1556,Question notice require,Pena-Bass Cinemas,2,45.96,2026-07-23,CANCELLED
6147,393,ppatel@example.com,58,Particular book,Villa Group Cinemas,1,21.28,2026-07-11,CONFIRMED
6148,1524,ericwheeler@example.org,1630,Where itself exactly,Lee PLC Cinemas,5,85.15,2026-06-26,CONFIRMED
6149,1606,vsandoval@example.com,145,Six see rate customer,"Schaefer, Barry and Espinoza Cinemas",1,10.2,2026-07-16,CONFIRMED
6150,4587,sarah61@example.net,686,Decide star,Soto-Lopez Cinemas,3,38.82,2026-07-02,CONFIRMED
6151,1810,howard63@example.net,1334,Ever tonight interesting,"Weiss, Cole and Preston Cinemas",6,57.3,2026-07-11,CONFIRMED
6152,234,meganblackwell@example.org,1121,Central short so,"Gibson, Zimmerman and Warren Cinemas",3,73.68,2026-07-03,CONFIRMED
6153,2794,efrench@example.org,1756,Green baby,"Brown, James and Arroyo Cinemas",3,36.45,2026-07-21,CONFIRMED
6154,4845,icraig@example.com,1205,Daughter black situation,"Hunter, Taylor and York Cinemas",1,10.86,2026-07-23,CONFIRMED
6155,834,gomezjerry@example.com,1764,Car education,"Webb, Thompson and Moore Cinemas",4,50.4,2026-07-23,CONFIRMED
6156,398,sheliacohen@example.net,445,Country news,Bailey-Montoya Cinemas,5,82.05,2026-07-23,CONFIRMED
6157,2745,emily05@example.com,1409,Where,"Nichols, Glover and Knox Cinemas",1,21.11,2026-07-09,CONFIRMED
6158,688,katherinemccarty@example.com,1639,Hand always,Holloway and Sons Cinemas,5,95.25,2026-07-09,CONFIRMED
6159,1324,dmiller@example.org,478,Speech,Vargas-Jensen Cinemas,3,49.02,2026-07-18,CANCELLED
6160,2040,mcdonaldrachael@example.org,938,Sing successful thus sometimes,Hall Ltd Cinemas,5,49.1,2026-07-23,CONFIRMED
6161,1804,brandonmcdonald@example.com,185,Local school people present,"Davis, Richardson and Gonzalez Cinemas",2,22.24,2026-07-23,CONFIRMED
6162,1005,andersontodd@example.net,1492,Ball parent,"Arnold, Thomas and Moss Cinemas",6,142.08,2026-06-19,CANCELLED
6163,4155,seanthompson@example.net,1420,Safe join,Jimenez Ltd Cinemas,5,56.0,2026-07-23,CONFIRMED
6164,4997,guzmancarl@example.com,1448,Pm her yes,"Ellis, Ortega and Andrade Cinemas",5,116.6,2026-07-23,CANCELLED
6165,149,alexisgibbs@example.com,1274,Service know,Berger Ltd Cinemas,4,69.2,2026-07-23,CONFIRMED
6166,3543,jacob92@example.com,946,Time traditional,"Taylor, Morales and Fuller Cinemas",6,139.56,2026-07-23,CONFIRMED
6167,2479,manningkristin@example.net,1010,Front light four,"Bennett, Williams and Klein Cinemas",2,48.46,2026-07-04,CONFIRMED
6168,1425,qschwartz@example.com,1229,Wife article technology child,"Mckee, Gardner and Davenport Cinemas",4,43.76,2026-07-14,CONFIRMED
6169,3194,vnorton@example.net,1228,Friend west anyone,Jones Inc Cinemas,5,84.05,2026-07-23,CANCELLED
6170,4956,nicholaswells@example.org,959,Himself interest kind,Fernandez Inc Cinemas,6,76.44,2026-07-23,CONFIRMED
6171,3954,wendy05@example.com,566,Blue soon boy,Price-Lee Cinemas,4,55.68,2026-06-26,CONFIRMED
6172,447,john02@example.com,1907,Book idea,Quinn-Wilson Cinemas,1,14.71,2026-06-29,CONFIRMED
6173,591,ronaldhodges@example.org,1056,Environmental couple,Buchanan LLC Cinemas,2,34.06,2026-07-10,CONFIRMED
6174,3386,moorekatherine@example.net,1454,Perhaps across specific,"Medina, Miller and Yates Cinemas",2,16.9,2026-07-23,CONFIRMED
6175,434,gclark@example.org,1600,Wall ball,"Wilson, Trujillo and Moody Cinemas",3,61.11,2026-07-23,CANCELLED
6176,3217,sporter@example.com,1413,Either finish system,Newton PLC Cinemas,2,32.42,2026-06-20,CONFIRMED
6177,3359,mckinneyclifford@example.org,1080,Record subject month,Martinez-Allen Cinemas,1,10.5,2026-06-20,CONFIRMED
6178,3099,yrobinson@example.org,243,Job prepare either suffer,Johnson Ltd Cinemas,6,69.0,2026-07-11,CONFIRMED
6179,4010,maxgarcia@example.net,1762,Until we eat,Newton PLC Cinemas,6,97.26,2026-07-07,CANCELLED
6180,441,robert52@example.com,575,Run hold southern,Christian Ltd Cinemas,5,85.1,2026-07-13,CONFIRMED
6181,4597,gibbsbryan@example.com,1183,Because show without,"Larsen, Hernandez and Ward Cinemas",6,72.72,2026-07-04,CONFIRMED
6182,318,reyesjackie@example.org,945,Sometimes eye quickly,Benson Inc Cinemas,5,87.85,2026-07-02,CONFIRMED
6183,442,jamesanderson@example.org,1281,Throw discover recognize,Medina LLC Cinemas,4,67.68,2026-07-15,CONFIRMED
6184,1332,santiagoterri@example.com,1560,Wife cost language,"Greene, Rogers and Haley Cinemas",3,45.81,2026-07-23,CONFIRMED
6185,2068,tammy98@example.org,1412,Character lay where bill,Mcdonald-Taylor Cinemas,2,46.24,2026-07-23,CONFIRMED
6186,1140,dawnwarren@example.net,1704,Contain mission career,"Miller, Hansen and Salas Cinemas",4,84.96,2026-07-23,CONFIRMED
6187,4581,jared06@example.com,1898,Trouble leave truth,"Velez, Howell and Stevenson Cinemas",6,87.0,2026-07-11,CANCELLED
6188,1785,zparker@example.net,985,Dark lot sister,Lynn Group Cinemas,3,49.89,2026-07-23,CANCELLED
6189,1561,aaronramirez@example.org,1709,Office discussion,Hudson-Sparks Cinemas,2,29.28,2026-07-23,CONFIRMED
6190,854,bakermariah@example.com,601,Series contain,"Hendricks, Zuniga and Miller Cinemas",6,137.46,2026-06-14,CONFIRMED
6191,2079,gutierrezsteven@example.com,606,International live whole,"Blevins, Delgado and Bennett Cinemas",4,53.92,2026-07-20,CANCELLED
6192,273,jonespaul@example.com,1894,Area base,"Cruz, Fowler and Haynes Cinemas",6,82.74,2026-07-08,CANCELLED
6193,2028,stephenstanley@example.com,38,Officer skin quality,Landry-Hill Cinemas,5,46.55,2026-07-02,CONFIRMED
6194,2499,melissa18@example.org,1275,Movement car as responsibility,Bradley-Novak Cinemas,5,61.15,2026-07-11,CONFIRMED
6195,899,melanie49@example.org,285,Bank though,"Roberts, Stanton and Smith Cinemas",6,116.16,2026-07-23,CONFIRMED
6196,1742,jessica95@example.net,973,Our purpose,"Medina, Lee and Freeman Cinemas",3,74.43,2026-06-27,CONFIRMED
6197,4138,kennethporter@example.net,1868,Politics line keep,"Davis, Wood and Paul Cinemas",5,105.6,2026-07-23,CONFIRMED
6198,1399,luisgolden@example.com,73,Why citizen,Obrien and Sons Cinemas,6,131.94,2026-07-23,CONFIRMED
6199,3014,hector95@example.net,1591,Place,"Freeman, Cox and Mitchell Cinemas",5,53.25,2026-07-23,CONFIRMED
6200,3520,nielsenapril@example.net,336,Officer size why free,"Castro, Irwin and Rodriguez Cinemas",4,61.4,2026-07-23,CONFIRMED
6201,3940,julia09@example.org,1688,Notice throughout need,Fernandez Inc Cinemas,5,113.5,2026-07-08,CANCELLED
